Date(YYYY-MM-DD hh:mm:ss),100m wind speed (m/s), rated power output at 100m (MW), SCORE-lite power output at 100m (MW),CorrectedScore
2006-01-03 16:10:00,3.540, 0.417, 0.000,0.000
2006-01-03 16:20:00,2.890, 0.000, 0.000,0.000
2006-01-03 16:30:00,2.620, 0.000, 0.000,0.000
2006-01-03 16:40:00,2.490, 0.000, 0.000,0.000
2006-01-03 16:50:00,2.640, 0.000, 0.000,0.000
2006-01-03 17:00:00,2.570, 0.000, 0.000,0.000
2006-01-03 17:10:00,2.280, 0.000, 0.000,0.000
2006-01-03 17:20:00,1.760, 0.000, 0.000,0.000
2006-01-03 17:30:00,2.000, 0.000, 0.000,0.000
2006-01-03 17:40:00,2.210, 0.000, 0.000,0.000
2006-01-03 17:50:00,2.800, 0.000, 0.000,0.000
2006-01-03 18:00:00,3.260, 0.198, 0.000,0.000
2006-01-03 18:10:00,3.200, 0.147, 0.000,0.000
2006-01-03 18:20:00,3.680, 0.516, 0.748,0.748
2006-01-03 18:30:00,4.000, 0.759, 1.161,1.161
2006-01-03 18:40:00,4.100, 0.864, 0.000,0.000
2006-01-03 18:50:00,3.300, 0.216, 0.000,0.000
2006-01-03 19:00:00,3.230, 0.165, 0.078,0.078
2006-01-03 19:10:00,3.140, 0.096, 0.515,0.515
2006-01-03 19:20:00,3.110, 0.075, 0.442,0.442
2006-01-03 19:30:00,2.990, 0.000, 0.000,0.000
2006-01-03 19:40:00,2.480, 0.000, 0.000,0.000
2006-01-03 19:50:00,1.940, 0.000, 0.000,0.000
2006-01-03 20:00:00,1.490, 0.000, 0.000,0.000
2006-01-03 20:10:00,1.240, 0.000, 0.000,0.000
2006-01-03 20:20:00,1.340, 0.000, 0.000,0.000
2006-01-03 20:30:00,1.440, 0.000, 0.000,0.000
2006-01-03 20:40:00,1.550, 0.000, 0.000,0.000
2006-01-03 20:50:00,1.490, 0.000, 0.000,0.000
2006-01-03 21:00:00,1.530, 0.000, 0.000,0.000
2006-01-03 21:10:00,1.910, 0.000, 0.000,0.000
2006-01-03 21:20:00,2.300, 0.000, 0.000,0.000
2006-01-03 21:30:00,2.640, 0.000, 0.000,0.000
2006-01-03 21:40:00,2.990, 0.000, 0.000,0.000
2006-01-03 21:50:00,3.460, 0.339, 0.000,0.000
